size,seat_tube_length,seat_tube_angle,top_tube_length,head_tube_length,head_tube_angle,fork_rake,trail,wheelbase,chain_stay_length,bottom_bracket_drop,stack,reach,stand_over_height,handlebar_width,stem_length,crank_length,wheel_size
One Size,320,77.0,500,105,64.5,30,119.2,1054.1,390,,534.6,376.6,641,680,40,140,
